GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,BLK_DAY_RANK
2/10/2019,POR,Portland Trail Blazers,POR @ DAL,Jusuf Nurkic,C,32.5,5092,0,12874,1,12618,1,2443,9,1419,0,13385,10,1582,0,11467,2,4097,10
2/1/2019,CHA,Charlotte Hornets,CHA vs. MEM,Bismack Biyombo,C,19.9,11947,0,12874,1,12618,3,272,0,21502,1,10110,7,3913,0,11467,0,15731,1
2/1/2019,OKC,Oklahoma City Thunder,OKC @ MIA,Nerlens Noel,F-C,20.4,11636,0,12874,0,18130,3,272,2,14769,0,13385,7,3913,0,11467,1,8514,2
2/1/2019,BOS,Boston Celtics,BOS @ NYK,Aron Baynes,C-F,20.6,11510,1,7056,0,18130,2,812,3,11548,2,6102,3,12137,1,4317,1,8514,3
2/1/2019,BOS,Boston Celtics,BOS @ NYK,Gordon Hayward,F,26.6,7890,2,3543,2,8551,2,812,5,6509,2,6102,3,12137,0,11467,0,15731,4
2/1/2019,UTA,Utah Jazz,UTA vs. ATL,Derrick Favors,F-C,36.4,3640,0,12874,4,3929,2,812,6,4636,2,6102,7,3913,1,4317,1,8514,5
2/1/2019,CHA,Charlotte Hornets,CHA vs. MEM,Nicolas Batum,F-G,34.5,4316,1,7056,3,5849,2,812,2,14769,2,6102,10,1582,2,1393,1,8514,6
2/1/2019,UTA,Utah Jazz,UTA vs. ATL,Rudy Gobert,C,45.1,1677,0,12874,1,12618,2,812,7,3260,11,128,13,591,0,11467,3,1827,7
2/1/2019,ATL,Atlanta Hawks,ATL @ UTA,John Collins,F-C,28.3,7019,0,12874,1,12618,1,2443,8,2174,3,4174,4,9339,1,4317,3,1827,8
2/1/2019,BOS,Boston Celtics,BOS @ NYK,Jayson Tatum,F,26.5,7958,1,7056,3,5849,1,2443,6,4636,0,13385,5,7038,0,11467,0,15731,9
2/1/2019,BOS,Boston Celtics,BOS @ NYK,Terry Rozier,G,24.6,8971,2,3543,6,1803,1,2443,2,14769,0,13385,3,12137,1,4317,0,15731,10
12/9/2018,NOP,New Orleans Pelicans,NOP @ DET,Anthony Davis,F-C,36.8,3530,0,12874,4,3929,5,37,2,14769,2,6102,9,2204,0,11467,1,8514,1
12/9/2018,TOR,Toronto Raptors,TOR vs. MIL,Danny Green,G,30,6195,2,3543,4,3929,3,272,3,11548,0,13385,5,7038,1,4317,2,4097,2
12/9/2018,MIL,Milwaukee Bucks,MIL @ TOR,Thon Maker,F,15.4,14944,1,7056,0,18130,3,272,1,18112,2,6102,2,15352,0,11467,1,8514,3
12/9/2018,SAS,San Antonio Spurs,SAS vs. UTA,LaMarcus Aldridge,C-F,35.7,3867,0,12874,1,12618,3,272,10,888,0,13385,6,5192,0,11467,2,4097,4
12/9/2018,TOR,Toronto Raptors,TOR vs. MIL,Pascal Siakam,F,36.4,3640,2,3543,2,8551,3,272,7,3260,1,10110,7,3913,0,11467,1,8514,5
12/9/2018,TOR,Toronto Raptors,TOR vs. MIL,Kawhi Leonard,F,46.6,1440,1,7056,4,3929,2,812,8,2174,3,4174,8,2894,2,1393,1,8514,6
12/9/2018,NYK,New York Knicks,NYK vs. CHA,Mitchell Robinson,C,14.9,15279,0,12874,1,12618,2,812,3,11548,0,13385,2,15352,0,11467,1,8514,7
12/9/2018,TOR,Toronto Raptors,TOR vs. MIL,Serge Ibaka,C-F,46.2,1501,4,662,4,3929,2,812,9,1419,0,13385,6,5192,2,1393,1,8514,8
12/9/2018,CHA,Charlotte Hornets,CHA @ NYK,Michael Kidd-Gilchrist,F,18.3,12997,0,12874,1,12618,2,812,2,14769,4,2601,4,9339,0,11467,2,4097,9
12/9/2018,NOP,New Orleans Pelicans,NOP @ DET,Julius Randle,C-F,47.7,1274,0,12874,5,2659,2,812,11,549,6,1093,6,5192,0,11467,1,8514,10
12/8/2018,IND,Indiana Pacers,IND vs. SAC,Myles Turner,C-F,35.6,3908,1,7056,2,8551,4,98,4,8828,0,13385,13,591,0,11467,4,786,1
12/8/2018,BOS,Boston Celtics,BOS @ CHI,Daniel Theis,F,56.5,478,2,3543,5,2659,4,98,8,2174,4,2601,10,1582,1,4317,0,15731,2
12/8/2018,POR,Portland Trail Blazers,POR vs. MIN,Jusuf Nurkic,C,56.2,497,0,12874,4,3929,4,98,7,3260,8,447,11,1140,3,415,6,130,3
12/8/2018,LAC,LA Clippers,LAC vs. MIA,Montrezl Harrell,F-C,30.3,6073,0,12874,1,12618,3,272,4,8828,2,6102,9,2204,0,11467,1,8514,4
12/8/2018,ATL,Atlanta Hawks,ATL vs. DEN,DeAndre' Bembry,F,40.1,2630,3,1597,5,2659,3,272,6,4636,3,4174,3,12137,1,4317,1,8514,5
12/8/2018,SAC,Sacramento Kings,SAC @ IND,Willie Cauley-Stein,C,34.8,4198,0,12874,2,8551,2,812,6,4636,2,6102,9,2204,1,4317,2,4097,6
12/8/2018,DEN,Denver Nuggets,DEN @ ATL,Torrey Craig,F,22.5,10259,0,12874,3,5849,2,812,4,8828,1,10110,5,7038,0,11467,3,1827,7
12/8/2018,POR,Portland Trail Blazers,POR vs. MIN,CJ McCollum,G,39,2909,3,1597,4,3929,2,812,7,3260,2,6102,5,7038,1,4317,1,8514,8
12/8/2018,ATL,Atlanta Hawks,ATL vs. DEN,Kent Bazemore,G,36.2,3703,2,3543,8,789,2,812,2,14769,1,10110,6,5192,3,415,5,338,9
12/8/2018,LAL,Los Angeles Lakers,LAL @ MEM,Kyle Kuzma,F,47.8,1257,4,662,6,1803,2,812,8,2174,0,13385,9,2204,1,4317,1,8514,10
12/7/2018,NOP,New Orleans Pelicans,NOP vs. MEM,Anthony Davis,F-C,57.7,423,0,12874,3,5849,4,98,10,888,5,1672,11,1140,2,1393,3,1827,1
12/7/2018,SAS,San Antonio Spurs,SAS vs. LAL,Jakob Poeltl,C,32.6,5046,0,12874,2,8551,3,272,5,6509,4,2601,8,2894,0,11467,3,1827,2
12/7/2018,OKC,Oklahoma City Thunder,OKC @ CHI,Nerlens Noel,F-C,18.4,12911,0,12874,0,18130,3,272,1,18112,0,13385,2,15352,2,1393,1,8514,3
12/7/2018,ORL,Orlando Magic,ORL vs. IND,Jonathan Isaac,F,20.2,11766,0,12874,0,18130,3,272,2,14769,2,6102,6,5192,0,11467,2,4097,4
12/7/2018,PHI,Philadelphia 76ers,PHI @ DET,Wilson Chandler,F,37.6,3293,2,3543,2,8551,3,272,4,8828,0,13385,8,2894,2,1393,0,15731,5
12/7/2018,PHI,Philadelphia 76ers,PHI @ DET,Ben Simmons,G,50.6,930,0,12874,6,1803,3,272,8,2174,2,6102,13,591,1,4317,4,786,6
12/7/2018,DEN,Denver Nuggets,DEN @ CHA,Trey Lyles,F,25,8754,1,7056,2,8551,3,272,2,14769,0,13385,5,7038,1,4317,1,8514,7
12/7/2018,PHI,Philadelphia 76ers,PHI @ DET,Mike Muscala,F-C,34.6,4279,4,662,2,8551,3,272,7,3260,0,13385,3,12137,1,4317,2,4097,8
12/7/2018,MEM,Memphis Grizzlies,MEM @ NOP,Kyle Anderson,F,56.2,497,1,7056,4,3929,3,272,8,2174,2,6102,11,1140,3,415,0,15731,9
12/7/2018,IND,Indiana Pacers,IND @ ORL,Kyle O'Quinn,C,39,2909,0,12874,2,8551,2,812,6,4636,0,13385,10,1582,2,1393,0,15731,10
12/6/2018,BOS,Boston Celtics,BOS vs. NYK,Al Horford,C-F,47.9,1243,0,12874,3,5849,4,98,8,2174,3,4174,12,814,0,11467,2,4097,1
12/6/2018,HOU,Houston Rockets,HOU @ UTA,Clint Capela,C,30,6195,0,12874,0,18130,2,812,5,6509,2,6102,10,1582,1,4317,3,1827,2
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Wade Baldwin IV,N,13.6,16157,0,12874,2,8551,2,812,1,18112,1,10110,3,12137,0,11467,2,4097,3
12/6/2018,NYK,New York Knicks,NYK @ BOS,Mitchell Robinson,C,23.1,9884,0,12874,1,12618,2,812,3,11548,1,10110,8,2894,0,11467,1,8514,4
12/6/2018,HOU,Houston Rockets,HOU @ UTA,James Ennis III,F,12.5,16891,0,12874,1,12618,1,2443,1,18112,0,13385,5,7038,0,11467,0,15731,5
12/6/2018,UTA,Utah Jazz,UTA vs. HOU,Kyle Korver,G,7.1,20358,0,12874,1,12618,1,2443,0,21502,0,13385,3,12137,0,11467,1,8514,6
12/6/2018,NYK,New York Knicks,NYK @ BOS,Emmanuel Mudiay,G,28.4,6972,2,3543,6,1803,1,2443,5,6509,5,1672,2,15352,0,11467,3,1827,7
12/6/2018,NYK,New York Knicks,NYK @ BOS,Enes Kanter,C,30.7,5895,0,12874,1,12618,1,2443,7,3260,0,13385,11,1140,0,11467,1,8514,8
12/6/2018,POR,Portland Trail Blazers,POR vs. PHX,Seth Curry,G,6.7,20533,1,7056,1,12618,1,2443,1,18112,0,13385,1,18809,0,11467,2,4097,9
12/6/2018,NYK,New York Knicks,NYK @ BOS,Luke Kornet,F-C,4.2,21892,0,12874,0,18130,1,2443,0,21502,0,13385,1,18809,0,11467,0,15731,10
12/5/2018,MIN,Minnesota Timberwolves,MIN vs. CHA,Karl-Anthony Towns,C,75.9,44,4,662,3,5849,6,10,13,186,5,1672,12,814,2,1393,2,4097,1
12/5/2018,NOP,New Orleans Pelicans,NOP vs. DAL,Anthony Davis,F-C,64.3,174,2,3543,9,525,5,37,10,888,5,1672,4,9339,2,1393,2,4097,2
12/5/2018,LAC,LA Clippers,LAC @ MEM,Marcin Gortat,N,11.6,17525,0,12874,0,18130,3,272,1,18112,0,13385,3,12137,0,11467,3,1827,3
12/5/2018,OKC,Oklahoma City Thunder,OKC @ BKN,Jerami Grant,F,25,8754,1,7056,2,8551,3,272,2,14769,0,13385,5,7038,1,4317,1,8514,4
12/5/2018,MIL,Milwaukee Bucks,MIL vs. DET,Brook Lopez,C,29.1,6612,2,3543,1,12618,3,272,2,14769,0,13385,8,2894,1,4317,0,15731,5
12/5/2018,MIN,Minnesota Timberwolves,MIN vs. CHA,Jeff Teague,G,38.4,3074,0,12874,18,2,2,812,1,18112,1,10110,2,15352,1,4317,3,1827,6
12/5/2018,GSW,Golden State Warriors,GSW @ CLE,Kevin Durant,F,55.5,544,4,662,9,525,2,812,9,1419,3,4174,10,1582,1,4317,4,786,7
12/5/2018,PHI,Philadelphia 76ers,PHI @ TOR,Joel Embiid,F-C,33.9,4546,0,12874,5,2659,2,812,5,6509,0,13385,12,814,0,11467,4,786,8
12/5/2018,BKN,Brooklyn Nets,BKN vs. OKC,Spencer Dinwiddie,G,28,7160,1,7056,2,8551,2,812,6,4636,4,2601,0,22086,1,4317,1,8514,9
12/5/2018,MEM,Memphis Grizzlies,MEM vs. LAC,Mike Conley,G,45.4,1629,2,3543,4,3929,2,812,9,1419,2,6102,7,3913,2,1393,3,1827,10
12/4/2018,IND,Indiana Pacers,IND vs. CHI,Myles Turner,C-F,52.7,745,0,12874,3,5849,5,37,8,2174,2,6102,11,1140,1,4317,1,8514,1
12/4/2018,MIA,Miami Heat,MIA vs. ORL,Bam Adebayo,C-F,25.9,8278,0,12874,1,12618,3,272,3,11548,0,13385,7,3913,1,4317,2,4097,2
12/4/2018,UTA,Utah Jazz,UTA vs. SAS,Rudy Gobert,C,44,1856,0,12874,4,3929,3,272,5,6509,8,447,10,1582,0,11467,1,8514,3
12/4/2018,MIA,Miami Heat,MIA vs. ORL,Hassan Whiteside,C,35.3,4011,0,12874,1,12618,3,272,6,4636,0,13385,9,2204,1,4317,1,8514,4
12/4/2018,PHX,Phoenix Suns,PHX vs. SAC,Mikal Bridges,F,29,6657,0,12874,2,8551,2,812,3,11548,1,10110,5,7038,3,415,2,4097,5
12/4/2018,MIA,Miami Heat,MIA vs. ORL,Justise Winslow,F,29,6657,2,3543,2,8551,2,812,6,4636,0,13385,5,7038,0,11467,0,15731,6
12/4/2018,POR,Portland Trail Blazers,POR @ DAL,Damian Lillard,G,57.6,427,2,3543,8,789,2,812,10,888,11,128,8,2894,1,4317,6,130,7
12/4/2018,POR,Portland Trail Blazers,POR @ DAL,Jusuf Nurkic,C,28.7,6816,0,12874,1,12618,2,812,4,8828,1,10110,11,1140,1,4317,4,786,8
12/4/2018,UTA,Utah Jazz,UTA vs. SAS,Derrick Favors,F-C,25,8754,0,12874,2,8551,1,2443,5,6509,4,2601,5,7038,1,4317,4,786,9
12/4/2018,MIA,Miami Heat,MIA vs. ORL,Tyler Johnson,G,11.7,17447,0,12874,1,12618,1,2443,2,14769,0,13385,1,18809,1,4317,1,8514,10
12/31/2018,MIN,Minnesota Timberwolves,MIN @ NOP,Karl-Anthony Towns,C,70.4,88,2,3543,6,1803,5,37,10,888,6,1093,17,151,0,11467,2,4097,1
12/31/2018,IND,Indiana Pacers,IND vs. ATL,Myles Turner,C-F,46.6,1440,3,1597,4,3929,4,98,7,3260,3,4174,8,2894,0,11467,1,8514,2
12/31/2018,GSW,Golden State Warriors,GSW @ PHX,Andre Iguodala,G,31,5760,1,7056,6,1803,3,272,1,18112,2,6102,5,7038,1,4317,1,8514,3
12/31/2018,GSW,Golden State Warriors,GSW @ PHX,Jordan Bell,F,28.2,7054,0,12874,2,8551,3,272,5,6509,0,13385,6,5192,0,11467,1,8514,4
12/31/2018,ATL,Atlanta Hawks,ATL @ IND,DeAndre' Bembry,F,25.7,8378,0,12874,1,12618,2,812,2,14769,0,13385,6,5192,3,415,2,4097,5
12/31/2018,ORL,Orlando Magic,ORL @ CHA,Nikola Vucevic,C,30,6195,1,7056,2,8551,2,812,5,6509,1,10110,5,7038,1,4317,0,15731,6
12/31/2018,DAL,Dallas Mavericks,DAL @ OKC,Dwight Powell,F-C,9.6,18827,0,12874,0,18130,2,812,1,18112,1,10110,3,12137,0,11467,3,1827,7
12/31/2018,BOS,Boston Celtics,BOS @ SAS,Jayson Tatum,F,30.7,5895,0,12874,1,12618,2,812,6,4636,0,13385,11,1140,0,11467,2,4097,8
12/31/2018,ORL,Orlando Magic,ORL @ CHA,Mo Bamba,C,25.4,8548,0,12874,0,18130,2,812,2,14769,1,10110,12,814,0,11467,0,15731,9
12/31/2018,SAS,San Antonio Spurs,SAS vs. BOS,LaMarcus Aldridge,C-F,57.3,435,0,12874,5,2659,2,812,13,186,6,1093,9,2204,1,4317,2,4097,10
12/30/2018,MIN,Minnesota Timberwolves,MIN @ MIA,Karl-Anthony Towns,C,90.1,3,3,1597,7,1184,6,10,12,318,7,723,18,108,3,415,3,1827,1
12/30/2018,SAC,Sacramento Kings,SAC @ LAL,Willie Cauley-Stein,C,35.4,3972,0,12874,2,8551,3,272,5,6509,1,10110,12,814,0,11467,2,4097,2
12/30/2018,TOR,Toronto Raptors,TOR vs. CHI,Serge Ibaka,C-F,24.4,9092,0,12874,2,8551,2,812,4,8828,0,13385,7,3913,1,4317,4,786,3
12/30/2018,MIA,Miami Heat,MIA vs. MIN,Hassan Whiteside,C,26.6,7890,0,12874,0,18130,2,812,3,11548,2,6102,13,591,0,11467,3,1827,4
12/30/2018,ORL,Orlando Magic,ORL vs. DET,Nikola Vucevic,C,47.2,1353,0,12874,4,3929,2,812,10,888,2,6102,11,1140,1,4317,3,1827,5
12/30/2018,CHI,Chicago Bulls,CHI @ TOR,Kris Dunn,G,31.6,5459,0,12874,8,789,2,812,6,4636,2,6102,3,12137,0,11467,4,786,6
12/30/2018,LAL,Los Angeles Lakers,LAL vs. SAC,Brandon Ingram,F,48.9,1121,1,7056,9,525,2,812,9,1419,2,6102,7,3913,1,4317,3,1827,7
12/30/2018,TOR,Toronto Raptors,TOR vs. CHI,Chris Boucher,F,10.2,18428,1,7056,0,18130,2,812,1,18112,0,13385,1,18809,0,11467,0,15731,8
12/30/2018,TOR,Toronto Raptors,TOR vs. CHI,Danny Green,G,26.8,7778,2,3543,0,18130,2,812,4,8828,0,13385,4,9339,2,1393,0,15731,9
12/30/2018,MIN,Minnesota Timberwolves,MIN @ MIA,Robert Covington,F,29.8,6292,1,7056,0,18130,2,812,4,8828,7,723,4,9339,1,4317,0,15731,10
12/3/2018,WAS,Washington Wizards,WAS @ NYK,Otto Porter Jr.,F,39,2909,3,1597,0,18130,3,272,6,4636,0,13385,5,7038,3,415,0,15731,1
12/3/2018,HOU,Houston Rockets,HOU @ MIN,Clint Capela,C,45.1,1677,0,12874,3,5849,3,272,11,549,2,6102,8,2894,0,11467,2,4097,2
12/3/2018,TOR,Toronto Raptors,TOR vs. DEN,Kyle Lowry,G,34.1,4478,1,7056,11,183,3,272,1,18112,2,6102,3,12137,1,4317,3,1827,3
12/3/2018,MIN,Minnesota Timberwolves,MIN vs. HOU,Andrew Wiggins,F-G,31.8,5382,2,3543,0,18130,3,272,6,4636,2,6102,4,9339,1,4317,1,8514,4
12/3/2018,WAS,Washington Wizards,WAS @ NYK,Kelly Oubre Jr.,F,39.5,2784,5,280,1,12618,3,272,8,2174,0,13385,5,7038,1,4317,1,8514,5
12/3/2018,NYK,New York Knicks,NYK vs. WAS,Mitchell Robinson,C,16.2,14385,0,12874,2,8551,3,272,1,18112,2,6102,1,18809,0,11467,1,8514,6
12/3/2018,NOP,New Orleans Pelicans,NOP vs. LAC,Anthony Davis,F-C,62.1,241,0,12874,5,2659,3,272,10,888,3,4174,13,591,3,415,2,4097,7
12/3/2018,CLE,Cleveland Cavaliers,CLE @ BKN,Tristan Thompson,C-F,42.8,2049,0,12874,2,8551,2,812,8,2174,3,4174,14,434,0,11467,2,4097,8
12/3/2018,MIN,Minnesota Timberwolves,MIN vs. HOU,Robert Covington,F,33.7,4615,2,3543,3,5849,2,812,4,8828,3,4174,6,5192,2,1393,3,1827,9
12/3/2018,DEN,Denver Nuggets,DEN @ TOR,Mason Plumlee,F-C,25.1,8705,0,12874,1,12618,2,812,2,14769,0,13385,8,2894,2,1393,2,4097,10
12/29/2018,UTA,Utah Jazz,UTA vs. NYK,Royce O'Neale,F,26.5,7958,2,3543,1,12618,3,272,3,11548,0,13385,5,7038,1,4317,1,8514,1
12/29/2018,MIL,Milwaukee Bucks,MIL vs. BKN,Giannis Antetokounmpo,F,69,105,2,3543,10,325,3,272,13,186,3,4174,10,1582,2,1393,4,786,2
12/29/2018,WAS,Washington Wizards,WAS vs. CHA,Jeff Green,F,45.9,1547,1,7056,7,1184,3,272,5,6509,2,6102,7,3913,2,1393,1,8514,3
12/29/2018,HOU,Houston Rockets,HOU @ NOP,Clint Capela,C,23.9,9428,0,12874,1,12618,3,272,3,11548,0,13385,7,3913,0,11467,1,8514,4
12/29/2018,SAS,San Antonio Spurs,SAS @ LAC,LaMarcus Aldridge,C-F,53.4,689,0,12874,2,8551,2,812,14,108,10,204,7,3913,0,11467,2,4097,5
12/29/2018,ATL,Atlanta Hawks,ATL vs. CLE,DeAndre' Bembry,F,31.3,5609,1,7056,3,5849,2,812,4,8828,2,6102,4,9339,2,1393,1,8514,6
12/29/2018,POR,Portland Trail Blazers,POR vs. GSW,Maurice Harkless,F,34.3,4399,0,12874,1,12618,2,812,3,11548,1,10110,9,2204,3,415,0,15731,7
12/29/2018,PHX,Phoenix Suns,PHX vs. DEN,Kelly Oubre Jr.,F,20.5,11582,0,12874,1,12618,2,812,2,14769,0,13385,5,7038,1,4317,0,15731,8
12/29/2018,BKN,Brooklyn Nets,BKN @ MIL,Jarrett Allen,C,19.3,12352,0,12874,1,12618,2,812,3,11548,2,6102,4,9339,0,11467,1,8514,9
12/29/2018,LAC,LA Clippers,LAC vs. SAS,Tyrone Wallace,G,16.2,14385,0,12874,0,18130,2,812,0,21502,2,6102,1,18809,3,415,2,4097,10
12/28/2018,DAL,Dallas Mavericks,DAL @ NOP,DeAndre Jordan,C,37.5,3321,0,12874,1,12618,4,98,3,11548,3,4174,15,299,0,11467,3,1827,1
12/28/2018,CHA,Charlotte Hornets,CHA vs. BKN,Cody Zeller,C,47,1378,1,7056,4,3929,4,98,6,4636,1,10110,10,1582,1,4317,0,15731,2
12/28/2018,TOR,Toronto Raptors,TOR @ ORL,Serge Ibaka,C-F,41.1,2388,1,7056,3,5849,4,98,8,2174,0,13385,8,2894,0,11467,2,4097,3
12/28/2018,MIN,Minnesota Timberwolves,MIN vs. ATL,Karl-Anthony Towns,C,69.3,96,1,7056,5,2659,3,272,10,888,10,204,19,70,1,4317,4,786,4
12/28/2018,IND,Indiana Pacers,IND vs. DET,Myles Turner,C-F,37.4,3345,0,12874,2,8551,3,272,8,2174,1,10110,2,15352,2,1393,0,15731,5
12/28/2018,DET,Detroit Pistons,DET @ IND,Andre Drummond,C,35.4,3972,0,12874,0,18130,3,272,6,4636,0,13385,12,814,1,4317,3,1827,6
12/28/2018,CHI,Chicago Bulls,CHI @ WAS,Wendell Carter Jr.,C,45.6,1597,0,12874,2,8551,3,272,8,2174,1,10110,13,591,1,4317,2,4097,7
12/28/2018,WAS,Washington Wizards,WAS vs. CHI,Thomas Bryant,C,36.6,3598,0,12874,2,8551,3,272,4,8828,4,2601,8,2894,1,4317,0,15731,8
12/28/2018,MIN,Minnesota Timberwolves,MIN vs. ATL,Robert Covington,F,51.4,851,5,280,4,3929,3,272,10,888,3,4174,7,3913,1,4317,3,1827,9
12/28/2018,BKN,Brooklyn Nets,BKN @ CHA,Jarrett Allen,C,24,9362,0,12874,0,18130,2,812,1,18112,6,1093,10,1582,1,4317,5,338,10
12/27/2018,PHI,Philadelphia 76ers,PHI @ UTA,Joel Embiid,F-C,61,285,2,3543,6,1803,5,37,9,1419,3,4174,15,299,0,11467,4,786,1
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Giannis Antetokounmpo,F,68.8,109,1,7056,8,789,4,98,10,888,10,204,14,434,1,4317,6,130,2
12/27/2018,NYK,New York Knicks,NYK @ MIL,Noah Vonleh,F,38.6,3015,2,3543,2,8551,3,272,5,6509,3,4174,13,591,0,11467,4,786,3
12/27/2018,LAL,Los Angeles Lakers,LAL @ SAC,Brandon Ingram,F,32.6,5046,1,7056,2,8551,2,812,8,2174,5,1672,3,12137,1,4317,5,338,4
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Thon Maker,F,10.8,18033,0,12874,0,18130,2,812,0,21502,0,13385,4,9339,0,11467,0,15731,5
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,Tony Snell,G,10.2,18428,1,7056,0,18130,2,812,1,18112,0,13385,1,18809,0,11467,0,15731,6
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Stephen Curry,G,50.5,944,6,113,7,1184,2,812,11,549,1,10110,5,7038,2,1393,7,51,7
12/27/2018,MIL,Milwaukee Bucks,MIL vs. NYK,D.J. Wilson,F,33.3,4762,1,7056,1,12618,2,812,4,8828,1,10110,14,434,0,11467,1,8514,8
12/27/2018,GSW,Golden State Warriors,GSW vs. POR,Andre Iguodala,G,27.7,7305,1,7056,3,5849,2,812,2,14769,2,6102,6,5192,1,4317,0,15731,9
12/27/2018,POR,Portland Trail Blazers,POR @ GSW,Maurice Harkless,F,31.6,5459,1,7056,0,18130,2,812,4,8828,2,6102,8,2894,2,1393,1,8514,10
12/26/2018,DAL,Dallas Mavericks,DAL vs. NOP,Maxi Kleber,F,30.6,5947,2,3543,0,18130,6,10,4,8828,0,13385,3,12137,0,11467,1,8514,1
12/26/2018,LAC,LA Clippers,LAC vs. SAC,Montrezl Harrell,F-C,54.3,622,0,12874,1,12618,5,37,8,2174,6,1093,9,2204,2,1393,1,8514,2
12/26/2018,SAC,Sacramento Kings,SAC @ LAC,Nemanja Bjelica,F,38.5,3041,3,1597,3,5849,4,98,4,8828,0,13385,5,7038,2,1393,1,8514,3
12/26/2018,PHX,Phoenix Suns,PHX @ ORL,Deandre Ayton,C,32.9,4932,0,12874,3,5849,3,272,4,8828,0,13385,12,814,0,11467,3,1827,4
12/26/2018,BKN,Brooklyn Nets,BKN vs. CHA,Rondae Hollis-Jefferson,F,50,995,0,12874,6,1803,3,272,7,3260,2,6102,15,299,0,11467,2,4097,5
12/26/2018,MIA,Miami Heat,MIA vs. TOR,Hassan Whiteside,C,40.9,2437,0,12874,1,12618,3,272,8,2174,0,13385,12,814,0,11467,0,15731,6
12/26/2018,MEM,Memphis Grizzlies,MEM vs. CLE,Marc Gasol,C,50.8,910,1,7056,6,1803,3,272,6,4636,7,723,9,2204,1,4317,1,8514,7
12/26/2018,SAC,Sacramento Kings,SAC @ LAC,Willie Cauley-Stein,C,23.5,9670,0,12874,1,12618,2,812,5,6509,1,10110,5,7038,0,11467,1,8514,8
12/26/2018,DEN,Denver Nuggets,DEN @ SAS,Torrey Craig,F,28.6,6865,2,3543,2,8551,2,812,3,11548,2,6102,8,2894,0,11467,0,15731,9
12/26/2018,MEM,Memphis Grizzlies,MEM vs. CLE,Kyle Anderson,F,38.1,3148,1,7056,3,5849,2,812,5,6509,4,2601,3,12137,3,415,0,15731,10
12/25/2018,UTA,Utah Jazz,UTA vs. POR,Rudy Gobert,C,55.8,519,0,12874,0,18130,7,3,7,3260,4,2601,14,434,1,4317,3,1827,1
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Nerlens Noel,F-C,19.9,11947,0,12874,1,12618,4,98,1,18112,0,13385,2,15352,1,4317,1,8514,2
12/25/2018,OKC,Oklahoma City Thunder,OKC @ HOU,Jerami Grant,F,39.8,2702,1,7056,0,18130,3,272,7,3260,0,13385,9,2204,2,1393,1,8514,3
12/25/2018,LAL,Los Angeles Lakers,LAL @ GSW,Ivica Zubac,C,39.2,2856,0,12874,2,8551,2,812,9,1419,0,13385,11,1140,0,11467,1,8514,4
12/25/2018,MIL,Milwaukee Bucks,MIL @ NYK,Thon Maker,F,21.6,10866,0,12874,0,18130,2,812,5,6509,2,6102,3,12137,0,11467,0,15731,5
12/25/2018,MIL,Milwaukee Bucks,MIL @ NYK,Giannis Antetokounmpo,F,67.3,127,0,12874,3,5849,2,812,13,186,4,2601,14,434,4,121,2,4097,6
12/25/2018,MIL,Milwaukee Bucks,MIL @ NYK,Brook Lopez,C,29.8,6292,1,7056,0,18130,2,812,5,6509,9,316,4,9339,0,11467,1,8514,7
12/25/2018,NYK,New York Knicks,NYK vs. MIL,Noah Vonleh,F,36.8,3530,1,7056,0,18130,2,812,4,8828,5,1672,14,434,0,11467,0,15731,8
12/25/2018,PHI,Philadelphia 76ers,PHI @ BOS,Joel Embiid,F-C,57.2,441,2,3543,2,8551,2,812,10,888,12,89,16,207,0,11467,5,338,9
12/25/2018,BOS,Boston Celtics,BOS vs. PHI,Jayson Tatum,F,47.5,1301,1,7056,1,12618,2,812,7,3260,8,447,10,1582,2,1393,1,8514,10
12/23/2018,DET,Detroit Pistons,DET vs. ATL,Andre Drummond,C,53,721,0,12874,2,8551,5,37,6,4636,1,10110,15,299,2,1393,2,4097,1
12/23/2018,LAL,Los Angeles Lakers,LAL vs. MEM,Ivica Zubac,C,36.3,3672,0,12874,1,12618,4,98,8,2174,3,4174,4,9339,0,11467,1,8514,2
12/23/2018,NOP,New Orleans Pelicans,NOP @ SAC,Anthony Davis,F-C,69.4,94,1,7056,4,3929,4,98,7,3260,11,128,17,151,2,1393,1,8514,3
12/23/2018,NOP,New Orleans Pelicans,NOP @ SAC,Darius Miller,F,23.6,9606,1,7056,2,8551,3,272,2,14769,3,4174,3,12137,0,11467,0,15731,4
12/23/2018,ATL,Atlanta Hawks,ATL @ DET,Kent Bazemore,G,33.3,4762,1,7056,1,12618,3,272,4,8828,4,2601,4,9339,2,1393,1,8514,5
