GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,DAY_RANK
11/23/2018,MIL,Milwaukee Bucks,MIL vs. PHX,Giannis Antetokounmpo,F,50.5,944,0,12874,3,5849,0,7843,14,108,7,723,10,1582,1,4317,4,786,9
11/23/2018,PHX,Phoenix Suns,PHX @ MIL,Devin Booker,G,50.3,963,1,7056,7,1184,0,7843,13,186,2,6102,4,9339,3,415,3,1827,10
11/21/2018,MIL,Milwaukee Bucks,MIL vs. POR,Giannis Antetokounmpo,F,71.7,73,1,7056,9,525,0,7843,13,186,6,1093,16,207,3,415,3,1827,1
11/21/2018,HOU,Houston Rockets,HOU vs. DET,James Harden,G,70.9,82,4,662,9,525,0,7843,10,888,19,6,7,3913,4,121,6,130,2
11/21/2018,NOP,New Orleans Pelicans,NOP @ PHI,Anthony Davis,F-C,64.2,179,0,12874,6,1803,5,37,4,8828,4,2601,16,207,5,25,6,130,3
11/21/2018,TOR,Toronto Raptors,TOR @ ATL,Kyle Lowry,G,58.9,370,3,1597,17,4,0,7843,7,3260,4,2601,12,814,0,11467,2,4097,4
11/21/2018,BOS,Boston Celtics,BOS vs. NYK,Kyrie Irving,G,58.7,382,2,3543,13,71,1,2443,9,1419,2,6102,6,5192,3,415,2,4097,5
11/21/2018,LAL,Los Angeles Lakers,LAL @ CLE,LeBron James,F,58.3,394,2,3543,7,1184,1,2443,11,549,8,447,14,434,0,11467,4,786,6
11/21/2018,HOU,Houston Rockets,HOU vs. DET,Clint Capela,C,56,510,0,12874,0,18130,4,98,12,318,3,4174,15,299,0,11467,1,8514,7
11/21/2018,PHI,Philadelphia 76ers,PHI vs. NOP,Joel Embiid,F-C,55.8,519,2,3543,2,8551,2,812,11,549,7,723,19,70,0,11467,7,51,8
11/21/2018,NYK,New York Knicks,NYK @ BOS,Trey Burke,G,55.7,529,4,662,11,183,0,7843,11,549,3,4174,6,5192,2,1393,3,1827,9
11/21/2018,MEM,Memphis Grizzlies,MEM @ SAS,Mike Conley,G,54.3,622,3,1597,9,525,1,2443,11,549,5,1672,4,9339,1,4317,0,15731,10
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,John Wall,G,57.8,420,5,280,8,789,2,812,9,1419,7,723,4,9339,2,1393,1,8514,1
11/20/2018,MIA,Miami Heat,MIA vs. BKN,Hassan Whiteside,C,54.6,598,0,12874,0,18130,2,812,9,1419,3,4174,23,12,1,4317,3,1827,2
11/20/2018,BKN,Brooklyn Nets,BKN @ MIA,D'Angelo Russell,G,51.8,809,2,3543,6,1803,1,2443,9,1419,0,13385,9,2204,4,121,3,1827,3
11/20/2018,POR,Portland Trail Blazers,POR @ NYK,Damian Lillard,G,50.2,976,3,1597,8,789,0,7843,9,1419,8,447,6,5192,2,1393,4,786,4
11/20/2018,NYK,New York Knicks,NYK vs. POR,Noah Vonleh,F,45.8,1562,2,3543,2,8551,1,2443,4,8828,4,2601,14,434,3,415,0,15731,5
11/20/2018,NYK,New York Knicks,NYK vs. POR,Tim Hardaway Jr.,G,45,1693,3,1597,4,3929,0,7843,10,888,9,316,5,7038,1,4317,2,4097,6
11/20/2018,POR,Portland Trail Blazers,POR @ NYK,Jusuf Nurkic,C,43.2,1973,0,12874,4,3929,2,812,6,4636,1,10110,11,1140,2,1393,1,8514,7
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,Bradley Beal,G,42.1,2168,0,12874,7,1184,1,2443,8,2174,11,128,3,12137,0,11467,2,4097,8
11/20/2018,POR,Portland Trail Blazers,POR @ NYK,CJ McCollum,G,40.8,2462,5,280,2,8551,1,2443,13,186,0,13385,4,9339,0,11467,1,8514,9
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,Otto Porter Jr.,F,39.8,2702,1,7056,2,8551,1,2443,4,8828,2,6102,14,434,2,1393,0,15731,10
11/2/2018,HOU,Houston Rockets,HOU @ BKN,Chris Paul,G,66.9,129,5,280,11,183,2,812,13,186,1,10110,7,3913,2,1393,2,4097,1
11/2/2018,IND,Indiana Pacers,IND @ CHI,Victor Oladipo,G,58.3,394,1,7056,5,2659,1,2443,9,1419,6,1093,14,434,2,1393,0,15731,2
11/2/2018,OKC,Oklahoma City Thunder,OKC @ WAS,Russell Westbrook,G,55.6,538,0,12874,12,111,0,7843,10,888,3,4174,3,12137,4,121,1,8514,3
11/2/2018,GSW,Golden State Warriors,GSW vs. MIN,Kevin Durant,F,52.1,783,3,1597,3,5849,1,2443,11,549,8,447,13,591,0,11467,4,786,4
11/2/2018,MEM,Memphis Grizzlies,MEM @ UTA,Marc Gasol,C,51.5,843,2,3543,7,1184,1,2443,6,4636,3,4174,10,1582,4,121,3,1827,5
11/2/2018,GSW,Golden State Warriors,GSW vs. MIN,Stephen Curry,G,51.3,863,4,662,7,1184,2,812,11,549,2,6102,9,2204,0,11467,4,786,6
11/2/2018,HOU,Houston Rockets,HOU @ BKN,Clint Capela,C,51.1,878,0,12874,5,2659,2,812,8,2174,6,1093,13,591,0,11467,0,15731,7
11/2/2018,BKN,Brooklyn Nets,BKN vs. HOU,Caris LeVert,G,47.8,1257,4,662,2,8551,1,2443,10,888,5,1672,4,9339,3,415,1,8514,8
11/2/2018,ORL,Orlando Magic,ORL vs. LAC,Nikola Vucevic,C,47.7,1274,1,7056,3,5849,3,272,10,888,1,10110,11,1140,0,11467,1,8514,9
11/2/2018,PHX,Phoenix Suns,PHX vs. TOR,Deandre Ayton,C,46.6,1440,0,12874,2,8551,2,812,7,3260,3,4174,18,108,0,11467,1,8514,10
11/19/2018,PHI,Philadelphia 76ers,PHI vs. PHX,Joel Embiid,F-C,60.9,291,0,12874,1,12618,1,2443,12,318,9,316,17,151,3,415,6,130,1
11/19/2018,OKC,Oklahoma City Thunder,OKC @ SAC,Russell Westbrook,G,60.1,321,4,662,7,1184,0,7843,12,318,1,10110,13,591,3,415,4,786,2
11/19/2018,LAC,LA Clippers,LAC @ ATL,Montrezl Harrell,F-C,59.7,340,0,12874,1,12618,2,812,5,6509,15,30,11,1140,5,25,1,8514,3
11/19/2018,NOP,New Orleans Pelicans,NOP vs. SAS,Anthony Davis,F-C,55.8,519,0,12874,4,3929,2,812,13,186,3,4174,9,2204,2,1393,2,4097,4
11/19/2018,NOP,New Orleans Pelicans,NOP vs. SAS,Julius Randle,C-F,55.8,519,0,12874,10,325,0,7843,9,1419,3,4174,14,434,1,4317,0,15731,5
11/19/2018,DET,Detroit Pistons,DET vs. CLE,Andre Drummond,C,55.7,529,0,12874,3,5849,3,272,10,888,3,4174,16,207,0,11467,0,15731,6
11/19/2018,MEM,Memphis Grizzlies,MEM vs. DAL,Marc Gasol,C,55,573,0,12874,4,3929,4,98,6,4636,5,1672,15,299,1,4317,1,8514,7
11/19/2018,MIL,Milwaukee Bucks,MIL vs. DEN,Giannis Antetokounmpo,F,54.4,611,0,12874,6,1803,0,7843,13,186,3,4174,12,814,2,1393,4,786,8
11/19/2018,CHA,Charlotte Hornets,CHA vs. BOS,Kemba Walker,G,54.3,622,7,46,5,2659,0,7843,14,108,8,447,4,9339,1,4317,4,786,9
11/19/2018,BOS,Boston Celtics,BOS @ CHA,Kyrie Irving,G,53.5,681,1,7056,11,183,0,7843,12,318,2,6102,5,7038,2,1393,2,4097,10
11/18/2018,LAL,Los Angeles Lakers,LAL @ MIA,LeBron James,F,72.1,69,6,113,3,5849,1,2443,19,7,7,723,8,2894,2,1393,2,4097,1
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Marc Gasol,C,59.1,359,4,662,3,5849,3,272,8,2174,6,1093,13,591,2,1393,2,4097,2
11/18/2018,POR,Portland Trail Blazers,POR @ WAS,Damian Lillard,G,56.7,467,3,1597,5,2659,0,7843,12,318,13,62,6,5192,1,4317,1,8514,3
11/18/2018,ORL,Orlando Magic,ORL vs. NYK,Nikola Vucevic,C,56.5,478,2,3543,9,525,2,812,10,888,6,1093,10,1582,0,11467,3,1827,4
11/18/2018,SAS,San Antonio Spurs,SAS vs. GSW,LaMarcus Aldridge,C-F,54.1,639,0,12874,3,5849,2,812,10,888,4,2601,18,108,0,11467,2,4097,5
11/18/2018,GSW,Golden State Warriors,GSW @ SAS,Kevin Durant,F,53,721,1,7056,6,1803,1,2443,8,2174,9,316,10,1582,2,1393,3,1827,6
11/18/2018,NYK,New York Knicks,NYK @ ORL,Enes Kanter,C,47.3,1338,0,12874,3,5849,1,2443,8,2174,5,1672,19,70,0,11467,4,786,7
11/18/2018,NYK,New York Knicks,NYK @ ORL,Tim Hardaway Jr.,G,45.4,1629,5,280,2,8551,0,7843,9,1419,9,316,2,15352,3,415,1,8514,8
11/18/2018,POR,Portland Trail Blazers,POR @ WAS,Jusuf Nurkic,C,43.8,1892,0,12874,8,789,1,2443,3,11548,7,723,14,434,0,11467,1,8514,9
11/18/2018,MIN,Minnesota Timberwolves,MIN vs. MEM,Karl-Anthony Towns,C,41,2414,1,7056,2,8551,1,2443,6,4636,2,6102,20,48,0,11467,4,786,10
11/17/2018,CHA,Charlotte Hornets,CHA vs. PHI,Kemba Walker,G,77.4,39,6,113,4,3929,0,7843,21,1,12,89,7,3913,4,121,9,7,1
11/17/2018,NOP,New Orleans Pelicans,NOP vs. DEN,Anthony Davis,F-C,64.6,165,0,12874,8,789,1,2443,10,888,20,4,8,2894,0,11467,0,15731,2
11/17/2018,OKC,Oklahoma City Thunder,OKC @ PHX,Paul George,F,61.2,280,3,1597,2,8551,3,272,9,1419,11,128,11,1140,3,415,5,338,3
11/17/2018,HOU,Houston Rockets,HOU vs. SAC,Clint Capela,C,57.7,423,0,12874,1,12618,4,98,11,549,1,10110,16,207,1,4317,1,8514,4
11/17/2018,PHI,Philadelphia 76ers,PHI @ CHA,Joel Embiid,F-C,55.7,529,2,3543,3,5849,2,812,9,1419,13,62,11,1140,1,4317,4,786,5
11/17/2018,ORL,Orlando Magic,ORL vs. LAL,Nikola Vucevic,C,54.6,598,2,3543,0,18130,0,7843,15,65,4,2601,13,591,2,1393,3,1827,6
11/17/2018,HOU,Houston Rockets,HOU vs. SAC,James Harden,G,53.8,659,4,662,8,789,0,7843,10,888,10,204,4,9339,3,415,6,130,7
11/17/2018,PHI,Philadelphia 76ers,PHI @ CHA,Ben Simmons,G,51.7,818,0,12874,9,525,0,7843,7,3260,9,316,11,1140,2,1393,4,786,8
11/17/2018,DEN,Denver Nuggets,DEN @ NOP,Nikola Jokic,C,51,888,2,3543,8,789,0,7843,10,888,3,4174,10,1582,1,4317,1,8514,9
11/17/2018,BKN,Brooklyn Nets,BKN vs. LAC,D'Angelo Russell,G,49.6,1039,5,280,10,325,1,2443,9,1419,0,13385,3,12137,2,1393,1,8514,10
11/16/2018,NOP,New Orleans Pelicans,NOP vs. NYK,Anthony Davis,F-C,74.9,52,1,7056,5,2659,1,2443,16,39,10,204,17,151,1,4317,2,4097,1
11/16/2018,BOS,Boston Celtics,BOS vs. TOR,Kyrie Irving,G,70.9,82,3,1597,11,183,1,2443,18,14,4,2601,2,15352,3,415,3,1827,2
11/16/2018,TOR,Toronto Raptors,TOR @ BOS,Kawhi Leonard,F,62,245,0,12874,4,3929,0,7843,11,549,9,316,15,299,3,415,2,4097,3
11/16/2018,MEM,Memphis Grizzlies,MEM vs. SAC,Jaren Jackson Jr.,F-C,51.2,873,1,7056,0,18130,2,812,11,549,4,2601,6,5192,4,121,1,8514,4
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Khris Middleton,F,51,888,2,3543,8,789,0,7843,9,1419,3,4174,10,1582,2,1393,2,4097,5
11/16/2018,WAS,Washington Wizards,WAS vs. BKN,Dwight Howard,C,50.9,899,0,12874,1,12618,1,2443,9,1419,7,723,17,151,1,4317,2,4097,6
11/16/2018,BKN,Brooklyn Nets,BKN @ WAS,Spencer Dinwiddie,G,49.8,1013,3,1597,8,789,0,7843,8,2174,6,1093,4,9339,3,415,1,8514,7
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Giannis Antetokounmpo,F,49.6,1039,2,3543,4,3929,3,272,8,2174,5,1672,13,591,0,11467,4,786,8
11/16/2018,PHI,Philadelphia 76ers,PHI vs. UTA,Joel Embiid,F-C,48.4,1182,1,7056,2,8551,3,272,7,3260,8,447,7,3913,2,1393,1,8514,9
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Eric Bledsoe,G,47.8,1257,3,1597,6,1803,1,2443,10,888,2,6102,4,9339,3,415,3,1827,10
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,DeMar DeRozan,G,59.7,340,0,12874,5,2659,1,2443,14,108,6,1093,6,5192,3,415,1,8514,1
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Paul Millsap,F,53.3,699,1,7056,5,2659,2,812,8,2174,1,10110,9,2204,4,121,1,8514,2
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Nikola Jokic,C,46.3,1492,1,7056,7,1184,1,2443,5,6509,1,10110,9,2204,4,121,2,4097,3
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,James Harden,G,40.1,2630,4,662,3,5849,0,7843,8,2174,7,723,3,12137,2,1393,1,8514,4
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,LaMarcus Aldridge,C-F,39.7,2736,0,12874,1,12618,2,812,3,11548,4,2601,16,207,2,1393,3,1827,5
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,Chris Paul,G,39.5,2784,2,3543,7,1184,2,812,4,8828,0,13385,5,7038,3,415,2,4097,6
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Juancho Hernangomez,F,39.3,2830,2,3543,1,12618,0,7843,9,1419,5,1672,9,2204,1,4317,1,8514,7
11/15/2018,ATL,Atlanta Hawks,ATL @ DEN,Omari Spellman,F,37.5,3321,0,12874,3,5849,1,2443,4,8828,2,6102,10,1582,3,415,1,8514,8
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Tobias Harris,F,36.1,3735,2,3543,5,2659,1,2443,8,2174,0,13385,8,2894,0,11467,2,4097,9
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Montrezl Harrell,F-C,32.7,5010,0,12874,5,2659,1,2443,4,8828,6,1093,6,5192,1,4317,2,4097,10
11/14/2018,LAL,Los Angeles Lakers,LAL vs. POR,LeBron James,F,77.5,38,5,280,9,525,3,272,13,186,13,62,10,1582,1,4317,4,786,1
11/14/2018,NOP,New Orleans Pelicans,NOP @ MIN,Anthony Davis,F-C,63.2,210,2,3543,2,8551,4,98,9,1419,9,316,11,1140,2,1393,0,15731,2
11/14/2018,OKC,Oklahoma City Thunder,OKC vs. NYK,Paul George,F,59.9,333,5,280,5,2659,1,2443,13,186,4,2601,7,3913,2,1393,0,15731,3
11/14/2018,DET,Detroit Pistons,DET @ TOR,Blake Griffin,F,58.9,370,3,1597,3,5849,2,812,13,186,1,10110,12,814,3,415,5,338,4
11/14/2018,POR,Portland Trail Blazers,POR @ LAL,Jusuf Nurkic,C,58.3,394,0,12874,1,12618,4,98,7,3260,7,723,14,434,3,415,2,4097,5
11/14/2018,POR,Portland Trail Blazers,POR @ LAL,Damian Lillard,G,58.1,407,3,1597,11,183,1,2443,8,2174,12,89,8,2894,0,11467,2,4097,6
11/14/2018,PHI,Philadelphia 76ers,PHI @ ORL,Joel Embiid,F-C,53.6,675,4,662,10,325,2,812,6,4636,3,4174,13,591,0,11467,2,4097,7
11/14/2018,MIL,Milwaukee Bucks,MIL vs. MEM,Giannis Antetokounmpo,F,50.8,910,0,12874,4,3929,2,812,10,888,11,128,9,2204,1,4317,6,130,8
11/14/2018,ORL,Orlando Magic,ORL vs. PHI,Nikola Vucevic,C,50.6,930,3,1597,4,3929,0,7843,10,888,7,723,8,2894,2,1393,1,8514,9
11/14/2018,MIN,Minnesota Timberwolves,MIN vs. NOP,Karl-Anthony Towns,C,49.7,1029,2,3543,3,5849,2,812,9,1419,5,1672,16,207,0,11467,5,338,10
11/13/2018,HOU,Houston Rockets,HOU @ DEN,James Harden,G,52.5,758,2,3543,11,183,1,2443,7,3260,6,1093,5,7038,3,415,4,786,1
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Kevin Durant,F,45.7,1582,0,12874,3,5849,1,2443,9,1419,11,128,6,5192,2,1393,4,786,2
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Klay Thompson,G,44,1856,3,1597,4,3929,0,7843,8,2174,5,1672,5,7038,3,415,1,8514,3
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Nikola Jokic,C,41.9,2216,0,12874,7,1184,0,7843,6,4636,2,6102,12,814,2,1393,3,1827,4
11/13/2018,HOU,Houston Rockets,HOU @ DEN,Clint Capela,C,39.8,2702,0,12874,2,8551,1,2443,11,549,2,6102,9,2204,0,11467,1,8514,5
11/13/2018,CLE,Cleveland Cavaliers,CLE vs. CHA,Tristan Thompson,C-F,39.7,2736,0,12874,5,2659,0,7843,5,6509,1,10110,21,32,0,11467,4,786,6
11/13/2018,CHA,Charlotte Hornets,CHA @ CLE,Jeremy Lamb,G,38.2,3126,1,7056,2,8551,0,7843,8,2174,5,1672,6,5192,3,415,3,1827,7
11/13/2018,HOU,Houston Rockets,HOU @ DEN,Chris Paul,G,36,3772,3,1597,4,3929,0,7843,7,3260,4,2601,5,7038,2,1393,3,1827,8
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Jonas Jerebko,F,32.6,5046,4,662,2,8551,0,7843,5,6509,0,13385,13,591,0,11467,0,15731,9
11/13/2018,CLE,Cleveland Cavaliers,CLE vs. CHA,Jordan Clarkson,G,32,5287,1,7056,2,8551,1,2443,9,1419,5,1672,5,7038,0,11467,4,786,10
11/12/2018,GSW,Golden State Warriors,GSW @ LAC,Kevin Durant,F,66.2,140,2,3543,10,325,2,812,10,888,11,128,11,1140,1,4317,4,786,1
11/12/2018,NOP,New Orleans Pelicans,NOP @ TOR,Anthony Davis,F-C,60,327,1,7056,6,1803,2,812,11,549,2,6102,20,48,0,11467,4,786,2
11/12/2018,PHI,Philadelphia 76ers,PHI @ MIA,Joel Embiid,F-C,59.1,359,3,1597,3,5849,0,7843,8,2174,16,19,18,108,0,11467,2,4097,3
11/12/2018,NOP,New Orleans Pelicans,NOP @ TOR,Jrue Holiday,G,55.6,538,3,1597,14,43,0,7843,12,318,2,6102,3,12137,1,4317,1,8514,4
11/12/2018,MIN,Minnesota Timberwolves,MIN vs. BKN,Karl-Anthony Towns,C,53.7,667,2,3543,3,5849,2,812,9,1419,5,1672,21,32,1,4317,10,3,5
11/12/2018,OKC,Oklahoma City Thunder,OKC vs. PHX,Dennis Schroder,G,50.5,944,2,3543,9,525,0,7843,6,4636,6,1093,5,7038,4,121,1,8514,6
11/12/2018,WAS,Washington Wizards,WAS vs. ORL,John Wall,G,48.8,1132,2,3543,10,325,1,2443,9,1419,5,1672,4,9339,1,4317,2,4097,7
11/12/2018,LAC,LA Clippers,LAC vs. GSW,Montrezl Harrell,F-C,47.1,1365,0,12874,1,12618,4,98,10,888,3,4174,8,2894,1,4317,2,4097,8
11/12/2018,MIN,Minnesota Timberwolves,MIN vs. BKN,Jeff Teague,G,46.7,1427,0,12874,11,183,0,7843,8,2174,8,447,1,18809,3,415,4,786,9
11/12/2018,OKC,Oklahoma City Thunder,OKC vs. PHX,Paul George,F,46.6,1440,6,113,6,1803,0,7843,11,549,4,2601,8,2894,0,11467,4,786,10
11/11/2018,DET,Detroit Pistons,DET vs. CHA,Andre Drummond,C,66.9,129,0,12874,3,5849,2,812,9,1419,5,1672,22,24,3,415,2,4097,1
11/11/2018,HOU,Houston Rockets,HOU vs. IND,James Harden,G,58.9,370,8,22,9,525,1,2443,9,1419,14,42,7,3913,1,4317,9,7,2
11/11/2018,MIL,Milwaukee Bucks,MIL @ DEN,Giannis Antetokounmpo,F,50.8,910,0,12874,8,789,1,2443,11,549,0,13385,9,2204,2,1393,3,1827,3
11/11/2018,DEN,Denver Nuggets,DEN vs. MIL,Paul Millsap,F,49.6,1039,5,280,6,1803,2,812,6,4636,8,447,8,2894,0,11467,0,15731,4
11/11/2018,IND,Indiana Pacers,IND @ HOU,Victor Oladipo,G,47.5,1301,3,1597,7,1184,0,7843,7,3260,5,1672,10,1582,2,1393,3,1827,5
11/11/2018,HOU,Houston Rockets,HOU vs. IND,Chris Paul,G,46.5,1455,5,280,5,2659,0,7843,8,2174,5,1672,5,7038,3,415,2,4097,6
11/11/2018,ATL,Atlanta Hawks,ATL @ LAL,Kent Bazemore,G,46.1,1518,3,1597,3,5849,1,2443,7,3260,4,2601,3,12137,5,25,1,8514,7
11/11/2018,BOS,Boston Celtics,BOS @ POR,Kyrie Irving,G,44.4,1795,3,1597,6,1803,0,7843,9,1419,0,13385,2,15352,5,25,3,1827,8
11/11/2018,ORL,Orlando Magic,ORL @ NYK,Nikola Vucevic,C,43.3,1960,1,7056,1,12618,1,2443,10,888,0,13385,14,434,1,4317,2,4097,9
11/11/2018,LAL,Los Angeles Lakers,LAL vs. ATL,LeBron James,F,42.4,2115,3,1597,4,3929,0,7843,10,888,3,4174,7,3913,2,1393,4,786,10
11/10/2018,MIL,Milwaukee Bucks,MIL @ LAC,Giannis Antetokounmpo,F,69.6,93,0,12874,4,3929,2,812,11,549,5,1672,18,108,5,25,6,130,1
11/10/2018,NOP,New Orleans Pelicans,NOP vs. PHX,Anthony Davis,F-C,58.6,384,0,12874,6,1803,2,812,7,3260,12,89,13,591,1,4317,1,8514,2
11/10/2018,GSW,Golden State Warriors,GSW vs. BKN,Kevin Durant,F,57.5,432,1,7056,11,183,1,2443,9,1419,9,316,5,7038,2,1393,2,4097,3
11/10/2018,MEM,Memphis Grizzlies,MEM vs. PHI,Mike Conley,G,53.8,659,4,662,6,1803,1,2443,12,318,4,2601,4,9339,2,1393,1,8514,4
11/10/2018,MIA,Miami Heat,MIA vs. WAS,Hassan Whiteside,C,50.3,963,0,12874,3,5849,4,98,6,4636,3,4174,14,434,1,4317,1,8514,5
11/10/2018,WAS,Washington Wizards,WAS @ MIA,John Wall,G,47.9,1243,3,1597,9,525,1,2443,9,1419,7,723,2,15352,1,4317,2,4097,6
11/10/2018,HOU,Houston Rockets,HOU @ SAS,James Harden,G,46.7,1427,1,7056,3,5849,2,812,7,3260,10,204,6,5192,2,1393,2,4097,7
11/10/2018,MEM,Memphis Grizzlies,MEM vs. PHI,Marc Gasol,C,46.4,1473,3,1597,6,1803,0,7843,7,3260,1,10110,12,814,2,1393,1,8514,8
11/10/2018,CHI,Chicago Bulls,CHI vs. CLE,Zach LaVine,G,46.1,1518,1,7056,5,2659,0,7843,9,1419,5,1672,8,2894,2,1393,1,8514,9
11/10/2018,NOP,New Orleans Pelicans,NOP vs. PHX,Jrue Holiday,G,45.7,1582,3,1597,9,525,1,2443,7,3260,2,6102,6,5192,3,415,6,130,10
11/1/2018,PHI,Philadelphia 76ers,PHI vs. LAC,Joel Embiid,F-C,68.1,118,3,1597,1,12618,4,98,16,39,6,1093,13,591,0,11467,2,4097,1
11/1/2018,SAC,Sacramento Kings,SAC @ ATL,De'Aaron Fox,G,65.5,151,3,1597,15,25,0,7843,9,1419,10,204,10,1582,1,4317,3,1827,2
11/1/2018,OKC,Oklahoma City Thunder,OKC @ CHA,Russell Westbrook,G,59.6,344,0,12874,10,325,0,7843,12,318,5,1672,8,2894,3,415,3,1827,3
11/1/2018,MIL,Milwaukee Bucks,MIL @ BOS,Giannis Antetokounmpo,F,54.2,629,0,12874,2,8551,0,7843,13,186,7,723,11,1140,3,415,4,786,4
11/1/2018,BOS,Boston Celtics,BOS vs. MIL,Kyrie Irving,G,49.1,1094,6,113,7,1184,2,812,10,888,2,6102,3,12137,1,4317,2,4097,5
11/1/2018,SAC,Sacramento Kings,SAC @ ATL,Buddy Hield,G,48,1227,5,280,6,1803,1,2443,10,888,2,6102,5,7038,2,1393,3,1827,6
11/1/2018,OKC,Oklahoma City Thunder,OKC @ CHA,Paul George,F,46.5,1455,0,12874,3,5849,3,272,4,8828,3,4174,10,1582,4,121,2,4097,7
11/1/2018,NOP,New Orleans Pelicans,NOP @ POR,Nikola Mirotic,F,46.1,1518,1,7056,3,5849,2,812,6,4636,5,1672,13,591,1,4317,1,8514,8
11/1/2018,POR,Portland Trail Blazers,POR vs. NOP,Damian Lillard,G,42.4,2115,4,662,6,1803,0,7843,7,3260,8,447,7,3913,1,4317,4,786,9
11/1/2018,PHI,Philadelphia 76ers,PHI vs. LAC,Robert Covington,F,41.4,2318,2,3543,2,8551,3,272,4,8828,0,13385,7,3913,4,121,1,8514,10
10/31/2018,MIN,Minnesota Timberwolves,MIN vs. UTA,Derrick Rose,G,63.8,190,4,662,6,1803,1,2443,19,7,8,447,4,9339,1,4317,6,130,1
10/31/2018,MIN,Minnesota Timberwolves,MIN vs. UTA,Karl-Anthony Towns,C,62.2,237,4,662,4,3929,2,812,9,1419,6,1093,16,207,2,1393,3,1827,2
10/31/2018,CHI,Chicago Bulls,CHI vs. DEN,Wendell Carter Jr.,C,59.1,359,2,3543,5,2659,3,272,9,1419,5,1672,8,2894,3,415,1,8514,3
10/31/2018,DEN,Denver Nuggets,DEN @ CHI,Nikola Jokic,C,58.9,370,3,1597,9,525,3,272,9,1419,1,10110,12,814,2,1393,6,130,4
10/31/2018,DET,Detroit Pistons,DET @ BKN,Andre Drummond,C,58.1,407,0,12874,1,12618,2,812,8,2174,8,447,23,12,1,4317,4,786,5
10/31/2018,GSW,Golden State Warriors,GSW vs. NOP,Stephen Curry,G,53.9,653,7,46,9,525,0,7843,12,318,6,1093,2,15352,2,1393,5,338,6
10/31/2018,LAL,Los Angeles Lakers,LAL vs. DAL,JaVale McGee,C,53.5,681,0,12874,1,12618,5,37,8,2174,0,13385,15,299,2,1393,3,1827,7
10/31/2018,UTA,Utah Jazz,UTA @ MIN,Rudy Gobert,C,53.1,714,0,12874,3,5849,3,272,9,1419,4,2601,13,591,1,4317,1,8514,8
10/31/2018,IND,Indiana Pacers,IND @ NYK,Thaddeus Young,F,50.5,944,1,7056,1,12618,3,272,5,6509,2,6102,10,1582,5,25,0,15731,9
10/31/2018,LAL,Los Angeles Lakers,LAL vs. DAL,LeBron James,F,50,995,2,3543,6,1803,0,7843,11,549,5,1672,5,7038,3,415,3,1827,10
10/30/2018,OKC,Oklahoma City Thunder,OKC vs. LAC,Russell Westbrook,G,57.8,420,1,7056,8,789,1,2443,13,186,5,1672,4,9339,3,415,3,1827,1
10/30/2018,TOR,Toronto Raptors,TOR vs. PHI,Kawhi Leonard,F,57.4,434,2,3543,4,3929,0,7843,10,888,9,316,7,3913,4,121,0,15731,2
10/30/2018,OKC,Oklahoma City Thunder,OKC vs. LAC,Paul George,F,54.4,611,3,1597,4,3929,2,812,9,1419,11,128,12,814,0,11467,4,786,3
10/30/2018,PHI,Philadelphia 76ers,PHI @ TOR,Joel Embiid,F-C,51.2,873,3,1597,4,3929,1,2443,11,549,6,1093,11,1140,0,11467,2,4097,4
10/30/2018,MEM,Memphis Grizzlies,MEM vs. WAS,Marc Gasol,C,49,1111,2,3543,6,1803,0,7843,7,3260,3,4174,5,7038,5,25,0,15731,5
10/30/2018,BOS,Boston Celtics,BOS vs. DET,Kyrie Irving,G,45.5,1614,4,662,5,2659,0,7843,10,888,7,723,5,7038,1,4317,2,4097,6
10/30/2018,ATL,Atlanta Hawks,ATL @ CLE,Alex Len,C,45.3,1643,1,7056,1,12618,2,812,9,1419,3,4174,9,2204,2,1393,1,8514,7
