GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,AST_DAY_RANK
11/24/2018,NOP,New Orleans Pelicans,NOP @ WAS,Jrue Holiday,G,37.5,3321,1,7056,9,525,1,2443,7,3260,1,10110,5,7038,1,4317,4,786,5
11/24/2018,WAS,Washington Wizards,WAS vs. NOP,John Wall,G,40.4,2551,1,7056,8,789,0,7843,8,2174,5,1672,7,3913,1,4317,5,338,6
11/24/2018,DAL,Dallas Mavericks,DAL vs. BOS,Luka Doncic,F-G,36,3772,3,1597,8,789,1,2443,5,6509,2,6102,0,22086,3,415,3,1827,7
11/24/2018,DEN,Denver Nuggets,DEN @ OKC,Jamal Murray,G,40.6,2511,2,3543,8,789,0,7843,9,1419,2,6102,8,2894,0,11467,3,1827,8
11/24/2018,WAS,Washington Wizards,WAS vs. NOP,Bradley Beal,G,47.2,1353,1,7056,8,789,3,272,7,3260,3,4174,6,5192,1,4317,2,4097,9
11/24/2018,DAL,Dallas Mavericks,DAL vs. BOS,J.J. Barea,G,39.6,2762,2,3543,8,789,0,7843,9,1419,0,13385,3,12137,2,1393,2,4097,10
11/23/2018,DEN,Denver Nuggets,DEN vs. ORL,Nikola Jokic,C,40.5,2531,0,12874,11,183,0,7843,2,14769,2,6102,10,1582,2,1393,0,15731,1
11/23/2018,WAS,Washington Wizards,WAS @ TOR,John Wall,G,33.1,4834,1,7056,11,183,2,812,5,6509,0,13385,3,12137,1,4317,7,51,2
11/23/2018,MEM,Memphis Grizzlies,MEM @ LAC,Mike Conley,G,33.1,4834,3,1597,11,183,0,7843,6,4636,4,2601,3,12137,0,11467,6,130,3
11/23/2018,ATL,Atlanta Hawks,ATL vs. BOS,Jeremy Lin,G,48,1227,2,3543,10,325,0,7843,6,4636,5,1672,5,7038,3,415,1,8514,4
11/23/2018,PHI,Philadelphia 76ers,PHI vs. CLE,Ben Simmons,G,46.8,1417,0,12874,10,325,1,2443,10,888,2,6102,4,9339,1,4317,1,8514,5
11/23/2018,HOU,Houston Rockets,HOU @ DET,Chris Paul,G,36.3,3672,2,3543,9,525,0,7843,7,3260,4,2601,4,9339,0,11467,2,4097,6
11/23/2018,CHI,Chicago Bulls,CHI vs. MIA,Zach LaVine,G,42.3,2137,1,7056,9,525,1,2443,11,549,1,10110,4,9339,0,11467,3,1827,7
11/23/2018,MIN,Minnesota Timberwolves,MIN @ BKN,Jeff Teague,G,31.9,5332,1,7056,9,525,0,7843,4,8828,6,1093,2,15352,1,4317,2,4097,8
11/23/2018,TOR,Toronto Raptors,TOR vs. WAS,Kyle Lowry,G,35.1,4085,2,3543,9,525,0,7843,4,8828,5,1672,3,12137,2,1393,3,1827,9
11/23/2018,HOU,Houston Rockets,HOU @ DET,James Harden,G,43.4,1947,3,1597,8,789,1,2443,9,1419,12,89,2,15352,0,11467,7,51,10
11/21/2018,TOR,Toronto Raptors,TOR @ ATL,Kyle Lowry,G,58.9,370,3,1597,17,4,0,7843,7,3260,4,2601,12,814,0,11467,2,4097,1
11/21/2018,SAC,Sacramento Kings,SAC @ UTA,De'Aaron Fox,G,41.7,2257,1,7056,13,71,0,7843,6,4636,4,2601,6,5192,0,11467,2,4097,2
11/21/2018,OKC,Oklahoma City Thunder,OKC @ GSW,Russell Westbrook,G,48.7,1140,1,7056,13,71,1,2443,5,6509,0,13385,11,1140,2,1393,4,786,3
11/21/2018,BOS,Boston Celtics,BOS vs. NYK,Kyrie Irving,G,58.7,382,2,3543,13,71,1,2443,9,1419,2,6102,6,5192,3,415,2,4097,4
11/21/2018,CHA,Charlotte Hornets,CHA vs. IND,Kemba Walker,G,35.9,3812,2,3543,11,183,0,7843,5,6509,4,2601,2,15352,1,4317,2,4097,5
11/21/2018,NYK,New York Knicks,NYK @ BOS,Trey Burke,G,55.7,529,4,662,11,183,0,7843,11,549,3,4174,6,5192,2,1393,3,1827,6
11/21/2018,DEN,Denver Nuggets,DEN @ MIN,Nikola Jokic,C,36.4,3640,1,7056,10,325,0,7843,3,11548,0,13385,12,814,1,4317,3,1827,7
11/21/2018,NOP,New Orleans Pelicans,NOP @ PHI,Jrue Holiday,G,53.8,659,1,7056,10,325,1,2443,11,549,7,723,4,9339,2,1393,5,338,8
11/21/2018,HOU,Houston Rockets,HOU vs. DET,James Harden,G,70.9,82,4,662,9,525,0,7843,10,888,19,6,7,3913,4,121,6,130,9
11/21/2018,MIL,Milwaukee Bucks,MIL vs. POR,Giannis Antetokounmpo,F,71.7,73,1,7056,9,525,0,7843,13,186,6,1093,16,207,3,415,3,1827,10
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,John Wall,G,57.8,420,5,280,8,789,2,812,9,1419,7,723,4,9339,2,1393,1,8514,1
11/20/2018,POR,Portland Trail Blazers,POR @ NYK,Damian Lillard,G,50.2,976,3,1597,8,789,0,7843,9,1419,8,447,6,5192,2,1393,4,786,2
11/20/2018,TOR,Toronto Raptors,TOR @ ORL,Kyle Lowry,G,24.3,9159,3,1597,7,1184,0,7843,3,11548,0,13385,4,9339,1,4317,3,1827,3
11/20/2018,BKN,Brooklyn Nets,BKN @ MIA,Spencer Dinwiddie,G,29.9,6238,2,3543,7,1184,0,7843,5,6509,4,2601,2,15352,1,4317,2,4097,4
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,Bradley Beal,G,42.1,2168,0,12874,7,1184,1,2443,8,2174,11,128,3,12137,0,11467,2,4097,5
11/20/2018,BKN,Brooklyn Nets,BKN @ MIA,D'Angelo Russell,G,51.8,809,2,3543,6,1803,1,2443,9,1419,0,13385,9,2204,4,121,3,1827,6
11/20/2018,NYK,New York Knicks,NYK vs. POR,Enes Kanter,C,26,8223,1,7056,6,1803,1,2443,3,11548,0,13385,5,7038,1,4317,2,4097,7
11/20/2018,ORL,Orlando Magic,ORL vs. TOR,D.J. Augustin,G,14.9,15279,1,7056,5,2659,0,7843,2,14769,0,13385,2,15352,0,11467,0,15731,8
11/20/2018,LAC,LA Clippers,LAC @ WAS,Patrick Beverley,G,21.5,10925,2,3543,5,2659,1,2443,2,14769,0,13385,5,7038,0,11467,1,8514,9
11/20/2018,MIA,Miami Heat,MIA vs. BKN,Josh Richardson,G,31.3,5609,0,12874,5,2659,0,7843,6,4636,4,2601,4,9339,2,1393,3,1827,10
11/2/2018,OKC,Oklahoma City Thunder,OKC @ WAS,Russell Westbrook,G,55.6,538,0,12874,12,111,0,7843,10,888,3,4174,3,12137,4,121,1,8514,1
11/2/2018,TOR,Toronto Raptors,TOR @ PHX,Kyle Lowry,G,39.2,2856,1,7056,12,111,0,7843,4,8828,2,6102,6,5192,2,1393,3,1827,2
11/2/2018,HOU,Houston Rockets,HOU @ BKN,Chris Paul,G,66.9,129,5,280,11,183,2,812,13,186,1,10110,7,3913,2,1393,2,4097,3
11/2/2018,UTA,Utah Jazz,UTA vs. MEM,Ricky Rubio,G,39.9,2682,3,1597,11,183,0,7843,9,1419,1,10110,2,15352,1,4317,4,786,4
11/2/2018,GSW,Golden State Warriors,GSW vs. MIN,Draymond Green,F,44.3,1814,0,12874,11,183,3,272,4,8828,1,10110,9,2204,1,4317,4,786,5
11/2/2018,WAS,Washington Wizards,WAS vs. OKC,John Wall,G,30.9,5804,2,3543,9,525,0,7843,8,2174,1,10110,2,15352,1,4317,7,51,6
11/2/2018,MIN,Minnesota Timberwolves,MIN @ GSW,Tyus Jones,G,33.5,4691,2,3543,9,525,0,7843,3,11548,0,13385,5,7038,2,1393,0,15731,7
11/2/2018,CHI,Chicago Bulls,CHI vs. IND,Cameron Payne,N,17.4,13598,1,7056,8,789,0,7843,1,18112,0,13385,2,15352,0,11467,0,15731,8
11/2/2018,GSW,Golden State Warriors,GSW vs. MIN,Andre Iguodala,G,22.6,10204,0,12874,8,789,0,7843,1,18112,0,13385,3,12137,2,1393,1,8514,9
11/2/2018,MEM,Memphis Grizzlies,MEM @ UTA,Marc Gasol,C,51.5,843,2,3543,7,1184,1,2443,6,4636,3,4174,10,1582,4,121,3,1827,10
11/19/2018,ATL,Atlanta Hawks,ATL vs. LAC,Trae Young,G,48.1,1213,1,7056,17,4,0,7843,8,2174,8,447,3,12137,0,11467,6,130,1
11/19/2018,SAC,Sacramento Kings,SAC vs. OKC,De'Aaron Fox,G,25.1,8705,0,12874,13,71,0,7843,1,18112,4,2601,3,12137,0,11467,4,786,2
11/19/2018,LAC,LA Clippers,LAC @ ATL,Lou Williams,G,37.9,3215,0,12874,11,183,0,7843,4,8828,8,447,7,3913,0,11467,3,1827,3
11/19/2018,BOS,Boston Celtics,BOS @ CHA,Kyrie Irving,G,53.5,681,1,7056,11,183,0,7843,12,318,2,6102,5,7038,2,1393,2,4097,4
11/19/2018,NOP,New Orleans Pelicans,NOP vs. SAS,Julius Randle,C-F,55.8,519,0,12874,10,325,0,7843,9,1419,3,4174,14,434,1,4317,0,15731,5
11/19/2018,NOP,New Orleans Pelicans,NOP vs. SAS,Jrue Holiday,G,43.3,1960,2,3543,9,525,1,2443,8,2174,3,4174,4,9339,2,1393,5,338,6
11/19/2018,DEN,Denver Nuggets,DEN @ MIL,Jamal Murray,G,38.1,3148,2,3543,9,525,1,2443,7,3260,1,10110,8,2894,0,11467,5,338,7
11/19/2018,IND,Indiana Pacers,IND vs. UTA,Domantas Sabonis,F,45.3,1643,2,3543,9,525,0,7843,7,3260,3,4174,9,2204,2,1393,4,786,8
11/19/2018,PHI,Philadelphia 76ers,PHI vs. PHX,Ben Simmons,G,44.7,1730,0,12874,9,525,0,7843,9,1419,1,10110,11,1140,1,4317,4,786,9
11/19/2018,PHX,Phoenix Suns,PHX @ PHI,Devin Booker,G,50.6,930,6,113,8,789,0,7843,13,186,5,1672,3,12137,0,11467,2,4097,10
11/18/2018,ORL,Orlando Magic,ORL vs. NYK,Nikola Vucevic,C,56.5,478,2,3543,9,525,2,812,10,888,6,1093,10,1582,0,11467,3,1827,1
11/18/2018,SAS,San Antonio Spurs,SAS vs. GSW,DeMar DeRozan,G,38.7,2981,0,12874,9,525,0,7843,8,2174,4,2601,6,5192,0,11467,2,4097,2
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Mike Conley,G,29.2,6570,2,3543,8,789,0,7843,5,6509,6,1093,1,18809,0,11467,2,4097,3
11/18/2018,POR,Portland Trail Blazers,POR @ WAS,Jusuf Nurkic,C,43.8,1892,0,12874,8,789,1,2443,3,11548,7,723,14,434,0,11467,1,8514,4
11/18/2018,WAS,Washington Wizards,WAS vs. POR,Tomas Satoransky,G,25.9,8278,1,7056,7,1184,0,7843,4,8828,1,10110,2,15352,1,4317,0,15731,5
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Kyle Anderson,F,26.1,8168,0,12874,7,1184,1,2443,2,14769,0,13385,3,12137,2,1393,1,8514,6
11/18/2018,ORL,Orlando Magic,ORL vs. NYK,D.J. Augustin,G,24.1,9282,2,3543,7,1184,0,7843,3,11548,4,2601,3,12137,0,11467,2,4097,7
11/18/2018,LAL,Los Angeles Lakers,LAL @ MIA,Lonzo Ball,G,18.7,12720,0,12874,7,1184,0,7843,1,18112,0,13385,6,5192,0,11467,1,8514,8
11/18/2018,POR,Portland Trail Blazers,POR @ WAS,Evan Turner,G,23.6,9606,0,12874,6,1803,0,7843,3,11548,2,6102,8,2894,0,11467,3,1827,9
11/18/2018,ORL,Orlando Magic,ORL vs. NYK,Evan Fournier,G,35.8,3841,2,3543,6,1803,1,2443,7,3260,3,4174,4,9339,1,4317,3,1827,10
11/17/2018,PHX,Phoenix Suns,PHX vs. OKC,Devin Booker,G,37.8,3235,3,1597,12,111,0,7843,5,6509,3,4174,4,9339,0,11467,1,8514,1
11/17/2018,BKN,Brooklyn Nets,BKN vs. LAC,D'Angelo Russell,G,49.6,1039,5,280,10,325,1,2443,9,1419,0,13385,3,12137,2,1393,1,8514,2
11/17/2018,PHI,Philadelphia 76ers,PHI @ CHA,Ben Simmons,G,51.7,818,0,12874,9,525,0,7843,7,3260,9,316,11,1140,2,1393,4,786,3
11/17/2018,HOU,Houston Rockets,HOU vs. SAC,Chris Paul,G,37.3,3376,6,113,9,525,0,7843,7,3260,4,2601,4,9339,1,4317,8,25,4
11/17/2018,DEN,Denver Nuggets,DEN @ NOP,Nikola Jokic,C,51,888,2,3543,8,789,0,7843,10,888,3,4174,10,1582,1,4317,1,8514,5
11/17/2018,LAC,LA Clippers,LAC @ BKN,Patrick Beverley,G,21,11254,2,3543,8,789,0,7843,2,14769,0,13385,0,22086,1,4317,0,15731,6
11/17/2018,NOP,New Orleans Pelicans,NOP vs. DEN,Jrue Holiday,G,44.6,1748,2,3543,8,789,1,2443,8,2174,1,10110,3,12137,3,415,2,4097,7
11/17/2018,NOP,New Orleans Pelicans,NOP vs. DEN,Anthony Davis,F-C,64.6,165,0,12874,8,789,1,2443,10,888,20,4,8,2894,0,11467,0,15731,8
11/17/2018,TOR,Toronto Raptors,TOR @ CHI,Kyle Lowry,G,35.4,3972,2,3543,8,789,0,7843,3,11548,0,13385,7,3913,3,415,2,4097,9
11/17/2018,HOU,Houston Rockets,HOU vs. SAC,James Harden,G,53.8,659,4,662,8,789,0,7843,10,888,10,204,4,9339,3,415,6,130,10
11/16/2018,BOS,Boston Celtics,BOS vs. TOR,Kyrie Irving,G,70.9,82,3,1597,11,183,1,2443,18,14,4,2601,2,15352,3,415,3,1827,1
11/16/2018,SAC,Sacramento Kings,SAC @ MEM,De'Aaron Fox,G,42.8,2049,1,7056,10,325,0,7843,8,2174,6,1093,4,9339,2,1393,6,130,2
11/16/2018,NOP,New Orleans Pelicans,NOP vs. NYK,Jrue Holiday,G,45.8,1562,3,1597,10,325,1,2443,9,1419,3,4174,4,9339,1,4317,4,786,3
11/16/2018,BKN,Brooklyn Nets,BKN @ WAS,Spencer Dinwiddie,G,49.8,1013,3,1597,8,789,0,7843,8,2174,6,1093,4,9339,3,415,1,8514,4
11/16/2018,PHI,Philadelphia 76ers,PHI vs. UTA,Ben Simmons,G,34.6,4279,0,12874,8,789,1,2443,4,8828,2,6102,8,2894,1,4317,3,1827,5
11/16/2018,MEM,Memphis Grizzlies,MEM vs. SAC,Shelvin Mack,G,26.4,8002,2,3543,8,789,0,7843,3,11548,1,10110,2,15352,2,1393,3,1827,6
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Khris Middleton,F,51,888,2,3543,8,789,0,7843,9,1419,3,4174,10,1582,2,1393,2,4097,7
11/16/2018,TOR,Toronto Raptors,TOR @ BOS,Kyle Lowry,G,28.9,6714,1,7056,7,1184,0,7843,3,11548,7,723,2,15352,2,1393,4,786,8
11/16/2018,PHI,Philadelphia 76ers,PHI vs. UTA,Jimmy Butler,G,45.1,1677,2,3543,7,1184,0,7843,12,318,2,6102,3,12137,2,1393,3,1827,9
11/16/2018,WAS,Washington Wizards,WAS vs. BKN,John Wall,G,30.7,5895,1,7056,7,1184,1,2443,6,4636,3,4174,1,18809,1,4317,3,1827,10
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Nikola Jokic,C,46.3,1492,1,7056,7,1184,1,2443,5,6509,1,10110,9,2204,4,121,2,4097,1
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,Chris Paul,G,39.5,2784,2,3543,7,1184,2,812,4,8828,0,13385,5,7038,3,415,2,4097,2
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Tobias Harris,F,36.1,3735,2,3543,5,2659,1,2443,8,2174,0,13385,8,2894,0,11467,2,4097,3
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,Patty Mills,G,24.3,9159,2,3543,5,2659,0,7843,5,6509,0,13385,4,9339,0,11467,0,15731,4
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Montrezl Harrell,F-C,32.7,5010,0,12874,5,2659,1,2443,4,8828,6,1093,6,5192,1,4317,2,4097,5
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Jamal Murray,G,28.3,7019,3,1597,5,2659,1,2443,4,8828,3,4174,4,9339,0,11467,1,8514,6
11/15/2018,GSW,Golden State Warriors,GSW @ HOU,Draymond Green,F,11.5,17612,0,12874,5,2659,0,7843,0,21502,0,13385,5,7038,1,4317,5,338,7
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,DeMar DeRozan,G,59.7,340,0,12874,5,2659,1,2443,14,108,6,1093,6,5192,3,415,1,8514,8
11/15/2018,ATL,Atlanta Hawks,ATL @ DEN,Trae Young,G,13.9,15958,0,12874,5,2659,0,7843,2,14769,2,6102,2,15352,1,4317,5,338,9
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Paul Millsap,F,53.3,699,1,7056,5,2659,2,812,8,2174,1,10110,9,2204,4,121,1,8514,10
11/14/2018,MIN,Minnesota Timberwolves,MIN vs. NOP,Jeff Teague,G,40.4,2551,1,7056,14,43,1,2443,4,8828,5,1672,2,15352,1,4317,3,1827,1
11/14/2018,PHX,Phoenix Suns,PHX vs. SAS,Devin Booker,G,34.8,4198,2,3543,12,111,0,7843,5,6509,1,10110,4,9339,2,1393,7,51,2
11/14/2018,OKC,Oklahoma City Thunder,OKC vs. NYK,Dennis Schroder,G,40.8,2462,3,1597,12,111,1,2443,5,6509,2,6102,4,9339,1,4317,3,1827,3
11/14/2018,POR,Portland Trail Blazers,POR @ LAL,Damian Lillard,G,58.1,407,3,1597,11,183,1,2443,8,2174,12,89,8,2894,0,11467,2,4097,4
11/14/2018,PHI,Philadelphia 76ers,PHI @ ORL,Joel Embiid,F-C,53.6,675,4,662,10,325,2,812,6,4636,3,4174,13,591,0,11467,2,4097,5
11/14/2018,NOP,New Orleans Pelicans,NOP @ MIN,Jrue Holiday,G,33.8,4580,0,12874,10,325,2,812,7,3260,0,13385,4,9339,0,11467,6,130,6
11/14/2018,LAL,Los Angeles Lakers,LAL vs. POR,LeBron James,F,77.5,38,5,280,9,525,3,272,13,186,13,62,10,1582,1,4317,4,786,7
11/14/2018,WAS,Washington Wizards,WAS vs. CLE,John Wall,G,33.5,4691,1,7056,9,525,1,2443,3,11548,1,10110,5,7038,2,1393,3,1827,8
11/14/2018,ORL,Orlando Magic,ORL vs. PHI,D.J. Augustin,G,17.5,13524,0,12874,9,525,0,7843,1,18112,2,6102,0,22086,0,11467,0,15731,9
11/14/2018,TOR,Toronto Raptors,TOR vs. DET,Kyle Lowry,G,27.9,7212,1,7056,7,1184,0,7843,6,4636,1,10110,7,3913,0,11467,5,338,10
11/13/2018,HOU,Houston Rockets,HOU @ DEN,James Harden,G,52.5,758,2,3543,11,183,1,2443,7,3260,6,1093,5,7038,3,415,4,786,1
11/13/2018,ATL,Atlanta Hawks,ATL @ GSW,Trae Young,G,29.5,6436,0,12874,9,525,0,7843,2,14769,0,13385,5,7038,3,415,3,1827,2
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Nikola Jokic,C,41.9,2216,0,12874,7,1184,0,7843,6,4636,2,6102,12,814,2,1393,3,1827,3
11/13/2018,CHA,Charlotte Hornets,CHA @ CLE,Kemba Walker,G,28.8,6766,1,7056,6,1803,1,2443,2,14769,2,6102,4,9339,2,1393,1,8514,4
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Quinn Cook,G,29.8,6292,2,3543,6,1803,0,7843,8,2174,0,13385,4,9339,0,11467,2,4097,5
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Monte Morris,G,28.4,6972,3,1597,6,1803,0,7843,7,3260,2,6102,2,15352,0,11467,2,4097,6
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Jamal Murray,G,23.7,9557,0,12874,5,2659,0,7843,7,3260,1,10110,1,18809,1,4317,3,1827,7
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Andre Iguodala,G,19.5,12236,2,3543,5,2659,0,7843,3,11548,0,13385,5,7038,0,11467,2,4097,8
11/13/2018,CLE,Cleveland Cavaliers,CLE vs. CHA,Tristan Thompson,C-F,39.7,2736,0,12874,5,2659,0,7843,5,6509,1,10110,21,32,0,11467,4,786,9
11/13/2018,CLE,Cleveland Cavaliers,CLE vs. CHA,JR Smith,G,29.1,6612,3,1597,5,2659,1,2443,5,6509,0,13385,3,12137,1,4317,1,8514,10
11/12/2018,NOP,New Orleans Pelicans,NOP @ TOR,Jrue Holiday,G,55.6,538,3,1597,14,43,0,7843,12,318,2,6102,3,12137,1,4317,1,8514,1
11/12/2018,MIN,Minnesota Timberwolves,MIN vs. BKN,Jeff Teague,G,46.7,1427,0,12874,11,183,0,7843,8,2174,8,447,1,18809,3,415,4,786,2
11/12/2018,TOR,Toronto Raptors,TOR vs. NOP,Kyle Lowry,G,20.9,11321,0,12874,11,183,0,7843,1,18112,2,6102,2,15352,0,11467,2,4097,3
11/12/2018,GSW,Golden State Warriors,GSW @ LAC,Kevin Durant,F,66.2,140,2,3543,10,325,2,812,10,888,11,128,11,1140,1,4317,4,786,4
11/12/2018,WAS,Washington Wizards,WAS vs. ORL,John Wall,G,48.8,1132,2,3543,10,325,1,2443,9,1419,5,1672,4,9339,1,4317,2,4097,5
11/12/2018,OKC,Oklahoma City Thunder,OKC vs. PHX,Dennis Schroder,G,50.5,944,2,3543,9,525,0,7843,6,4636,6,1093,5,7038,4,121,1,8514,6
11/12/2018,SAS,San Antonio Spurs,SAS @ SAC,DeMar DeRozan,G,33.4,4730,0,12874,8,789,0,7843,8,2174,7,723,2,15352,0,11467,4,786,7
11/12/2018,PHI,Philadelphia 76ers,PHI @ MIA,Ben Simmons,G,30.9,5804,0,12874,7,1184,0,7843,5,6509,3,4174,7,3913,1,4317,4,786,8
11/12/2018,SAC,Sacramento Kings,SAC vs. SAS,De'Aaron Fox,G,38.1,3148,3,1597,7,1184,1,2443,7,3260,2,6102,3,12137,2,1393,4,786,9
11/12/2018,PHX,Phoenix Suns,PHX @ OKC,Devin Booker,G,29.8,6292,1,7056,6,1803,0,7843,7,3260,4,2601,4,9339,0,11467,3,1827,10
11/11/2018,POR,Portland Trail Blazers,POR vs. BOS,Damian Lillard,G,39,2909,2,3543,12,111,0,7843,7,3260,3,4174,5,7038,0,11467,4,786,1
11/11/2018,ATL,Atlanta Hawks,ATL @ LAL,Trae Young,G,42.4,2115,4,662,12,111,1,2443,8,2174,0,13385,2,15352,1,4317,4,786,2
11/11/2018,LAL,Los Angeles Lakers,LAL vs. ATL,Lonzo Ball,G,34.7,4240,2,3543,11,183,1,2443,2,14769,2,6102,6,5192,1,4317,3,1827,3
11/11/2018,DEN,Denver Nuggets,DEN vs. MIL,Monte Morris,G,26.6,7890,1,7056,10,325,1,2443,2,14769,0,13385,3,12137,0,11467,0,15731,4
11/11/2018,HOU,Houston Rockets,HOU vs. IND,James Harden,G,58.9,370,8,22,9,525,1,2443,9,1419,14,42,7,3913,1,4317,9,7,5
11/11/2018,ORL,Orlando Magic,ORL @ NYK,Jerian Grant,G,25.4,8548,3,1597,8,789,0,7843,3,11548,0,13385,2,15352,1,4317,1,8514,6
11/11/2018,CHA,Charlotte Hornets,CHA @ DET,Kemba Walker,G,38.6,3015,2,3543,8,789,0,7843,9,1419,4,2601,3,12137,0,11467,1,8514,7
11/11/2018,MIL,Milwaukee Bucks,MIL @ DEN,Giannis Antetokounmpo,F,50.8,910,0,12874,8,789,1,2443,11,549,0,13385,9,2204,2,1393,3,1827,8
11/11/2018,DET,Detroit Pistons,DET vs. CHA,Reggie Jackson,G,29.1,6612,2,3543,7,1184,0,7843,6,4636,5,1672,3,12137,0,11467,4,786,9
11/11/2018,ORL,Orlando Magic,ORL @ NYK,Jonathon Simmons,F,26.9,7719,0,12874,7,1184,2,812,3,11548,3,4174,2,15352,0,11467,1,8514,10
11/10/2018,GSW,Golden State Warriors,GSW vs. BKN,Kevin Durant,F,57.5,432,1,7056,11,183,1,2443,9,1419,9,316,5,7038,2,1393,2,4097,1
11/10/2018,LAC,LA Clippers,LAC vs. MIL,Lou Williams,G,34,4510,1,7056,10,325,0,7843,5,6509,1,10110,5,7038,1,4317,2,4097,2
11/10/2018,NOP,New Orleans Pelicans,NOP vs. PHX,Jrue Holiday,G,45.7,1582,3,1597,9,525,1,2443,7,3260,2,6102,6,5192,3,415,6,130,3
11/10/2018,WAS,Washington Wizards,WAS @ MIA,John Wall,G,47.9,1243,3,1597,9,525,1,2443,9,1419,7,723,2,15352,1,4317,2,4097,4
11/10/2018,DAL,Dallas Mavericks,DAL vs. OKC,Luka Doncic,F-G,40.2,2601,1,7056,8,789,0,7843,9,1419,3,4174,6,5192,1,4317,4,786,5
11/10/2018,TOR,Toronto Raptors,TOR vs. NYK,Kyle Lowry,G,24.4,9092,1,7056,8,789,0,7843,3,11548,3,4174,2,15352,0,11467,0,15731,6
11/10/2018,SAS,San Antonio Spurs,SAS vs. HOU,Derrick White,G,34.8,4198,1,7056,8,789,0,7843,4,8828,5,1672,4,9339,2,1393,2,4097,7
11/10/2018,LAL,Los Angeles Lakers,LAL @ SAC,Rajon Rondo,G,25.3,8597,1,7056,7,1184,0,7843,2,14769,1,10110,4,9339,2,1393,2,4097,8
11/10/2018,PHI,Philadelphia 76ers,PHI @ MEM,T.J. McConnell,G,33.1,4834,0,12874,7,1184,1,2443,7,3260,2,6102,3,12137,1,4317,3,1827,9
11/10/2018,PHX,Phoenix Suns,PHX @ NOP,Devin Booker,G,25.7,8378,2,3543,7,1184,0,7843,4,8828,2,6102,1,18809,2,1393,4,786,10
11/1/2018,SAC,Sacramento Kings,SAC @ ATL,De'Aaron Fox,G,65.5,151,3,1597,15,25,0,7843,9,1419,10,204,10,1582,1,4317,3,1827,1
11/1/2018,PHI,Philadelphia 76ers,PHI vs. LAC,Ben Simmons,G,35.1,4085,0,12874,11,183,0,7843,6,4636,2,6102,3,12137,1,4317,2,4097,2
11/1/2018,OKC,Oklahoma City Thunder,OKC @ CHA,Russell Westbrook,G,59.6,344,0,12874,10,325,0,7843,12,318,5,1672,8,2894,3,415,3,1827,3
11/1/2018,NOP,New Orleans Pelicans,NOP @ POR,Jrue Holiday,G,40.4,2551,1,7056,10,325,0,7843,5,6509,6,1093,2,15352,3,415,3,1827,4
11/1/2018,ATL,Atlanta Hawks,ATL vs. SAC,Trae Young,G,24.6,8971,0,12874,10,325,0,7843,6,4636,2,6102,3,12137,0,11467,8,25,5
11/1/2018,BOS,Boston Celtics,BOS vs. MIL,Al Horford,C-F,36,3772,4,662,8,789,1,2443,6,4636,2,6102,5,7038,0,11467,3,1827,6
11/1/2018,MIL,Milwaukee Bucks,MIL @ BOS,Eric Bledsoe,G,25.7,8378,1,7056,7,1184,0,7843,3,11548,6,1093,1,18809,1,4317,2,4097,7
11/1/2018,BOS,Boston Celtics,BOS vs. MIL,Kyrie Irving,G,49.1,1094,6,113,7,1184,2,812,10,888,2,6102,3,12137,1,4317,2,4097,8
11/1/2018,POR,Portland Trail Blazers,POR vs. NOP,Evan Turner,G,35.1,4085,0,12874,7,1184,0,7843,5,6509,4,2601,8,2894,1,4317,2,4097,9
11/1/2018,CHA,Charlotte Hornets,CHA vs. OKC,Kemba Walker,G,37,3475,2,3543,6,1803,0,7843,7,3260,5,1672,5,7038,1,4317,2,4097,10
10/31/2018,DAL,Dallas Mavericks,DAL @ LAL,J.J. Barea,G,26,8223,0,12874,10,325,0,7843,7,3260,1,10110,0,22086,0,11467,4,786,1
10/31/2018,GSW,Golden State Warriors,GSW vs. NOP,Stephen Curry,G,53.9,653,7,46,9,525,0,7843,12,318,6,1093,2,15352,2,1393,5,338,2
